system_time,id,detection_rules,computer_name,Event.EventData.Image,command_line
2021-06-16 02:47:26,1,"+ Suspicious PowerShell
Cmdline
+ Non Interactive PowerShell","""EC2AMAZ-C831NP5.avengers.local""","C:\Windows\System32\WindowsPowerShell\v1
.0\powershell.exe","PowerShell -NoProfile -NonInteractive -E
xecutionPolicy Unrestricted -EncodedComm
and UABvAHcAZQByAFMAaABlAGwAbAAgAC0ATgBv
AFAAcgBvAGYAaQBsAGUAIAAtAE4AbwBuAEkAbgB0
AGUAcgBhAGMAdABpAHYAZQAgAC0ARQB4AGUAYwB1
AHQAaQBvAG4AUABvAGwAaQBjAHkAIABVAG4AcgBl
AHMAdAByAGkAYwB0AGUAZAAgAC0ARQBuAGMAbwBk
AGUAZABDAG8AbQBtAGEAbgBkACAASgBnAEIAagBB
AEcAZwBBAFkAdwBCAHcAQQBDADQAQQBZAHcAQgB2
AEEARwAwAEEASQBBAEEAMgBBAEQAVQBBAE0AQQBB
AHcAQQBEAEUAQQBJAEEAQQArAEEAQwBBAEEASgBB
AEIAdQBBAEgAVQBBAGIAQQBCAHMAQQBBAG8AQQBh
AFEAQgBtAEEAQwBBAEEASwBBAEEAawBBAEYAQQBB
AFUAdwBCAFcAQQBHAFUAQQBjAGcAQgB6AEEARwBr
AEEAYgB3AEIAdQBBAEYAUQBBAFkAUQBCAGkAQQBH
AHcAQQBaAFEAQQB1AEEARgBBAEEAVQB3AEIAVwBB
AEcAVQBBAGMAZwBCAHoAQQBHAGsAQQBiAHcAQgB1
AEEAQwBBAEEATABRAEIAcwBBAEgAUQBBAEkAQQBC
AGIAQQBGAFkAQQBaAFEAQgB5AEEASABNAEEAYQBR
AEIAdgBBAEcANABBAFgAUQBBAGkAQQBEAE0AQQBM
AGcAQQB3AEEAQwBJAEEASwBRAEEAZwBBAEgAcwBB
AEMAZwBBAG4AQQBIAHMAQQBJAGcAQgBtAEEARwBF
AEEAYQBRAEIAcwBBAEcAVQBBAFoAQQBBAGkAQQBE
AG8AQQBkAEEAQgB5AEEASABVAEEAWgBRAEEAcwBB
AEMASQBBAGIAUQBCAHoAQQBHAGMAQQBJAGcAQQA2
AEEAQwBJAEEAUQBRAEIAdQBBAEgATQBBAGEAUQBC
AGkAQQBHAHcAQQBaAFEAQQBnAEEASABJAEEAWgBR
AEIAeABBAEgAVQBBAGEAUQBCAHkAQQBHAFUAQQBj
AHcAQQBnAEEARgBBAEEAYgB3AEIAMwBBAEcAVQBB
AGMAZwBCAFQAQQBHAGcAQQBaAFEAQgBzAEEARwB3
AEEASQBBAEIAMgBBAEQATQBBAEwAZwBBAHcAQQBD
AEEAQQBiAHcAQgB5AEEAQwBBAEEAYgBnAEIAbABB
AEgAYwBBAFoAUQBCAHkAQQBDAEkAQQBmAFEAQQBu
AEEAQQBvAEEAWgBRAEIANABBAEcAawBBAGQAQQBB
AGcAQQBEAEUAQQBDAGcAQgA5AEEAQQBvAEEASgBB
AEIAbABBAEgAZwBBAFoAUQBCAGoAQQBGADgAQQBk
AHcAQgB5AEEARwBFAEEAYwBBAEIAdwBBAEcAVQBB
AGMAZwBCAGYAQQBIAE0AQQBkAEEAQgB5AEEAQwBB
AEEAUABRAEEAZwBBAEMAUQBBAGEAUQBCAHUAQQBI
AEEAQQBkAFEAQgAwAEEAQwBBAEEAZgBBAEEAZwBB
AEUAOABBAGQAUQBCADAAQQBDADAAQQBVAHcAQgAw
AEEASABJAEEAYQBRAEIAdQBBAEcAYwBBAEMAZwBB
AGsAQQBIAE0AQQBjAEEAQgBzAEEARwBrAEEAZABB
AEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBIAFEAQQBj
AHcAQQBnAEEARAAwAEEASQBBAEEAawBBAEcAVQBB
AGUAQQBCAGwAQQBHAE0AQQBYAHcAQgAzAEEASABJ
AEEAWQBRAEIAdwBBAEgAQQBBAFoAUQBCAHkAQQBG
ADgAQQBjAHcAQgAwAEEASABJAEEATABnAEIAVABB
AEgAQQBBAGIAQQBCAHAAQQBIAFEAQQBLAEEAQgBB
AEEAQwBnAEEASQBnAEIAZwBBAEQAQQBBAFkAQQBB
AHcAQQBHAEEAQQBNAEEAQgBnAEEARABBAEEASQBn
AEEAcABBAEMAdwBBAEkAQQBBAHkAQQBDAHcAQQBJ
AEEAQgBiAEEARgBNAEEAZABBAEIAeQBBAEcAawBB
AGIAZwBCAG4AQQBGAE0AQQBjAEEAQgBzAEEARwBr
AEEAZABBAEIAUABBAEgAQQBBAGQAQQBCAHAAQQBH
ADgAQQBiAGcAQgB6AEEARgAwAEEATwBnAEEANgBB
AEYASQBBAFoAUQBCAHQAQQBHADgAQQBkAGcAQgBs
AEEARQBVAEEAYgBRAEIAdwBBAEgAUQBBAGUAUQBC
AEYAQQBHADQAQQBkAEEAQgB5AEEARwBrAEEAWgBR
AEIAegBBAEMAawBBAEMAZwBCAEoAQQBHAFkAQQBJ
AEEAQQBvAEEAQwAwAEEAYgBnAEIAdgBBAEgAUQBB
AEkAQQBBAGsAQQBIAE0AQQBjAEEAQgBzAEEARwBr
AEEAZABBAEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBI
AFEAQQBjAHcAQQB1AEEARQB3AEEAWgBRAEIAdQBB
AEcAYwBBAGQAQQBCAG8AQQBDAEEAQQBMAFEAQgBs
AEEASABFAEEASQBBAEEAeQBBAEMAawBBAEkAQQBC
ADcAQQBDAEEAQQBkAEEAQgBvAEEASABJAEEAYgB3
AEIAMwBBAEMAQQBBAEkAZwBCAHAAQQBHADQAQQBk
AGcAQgBoAEEARwB3AEEAYQBRAEIAawBBAEMAQQBB
AGMAQQBCAGgAQQBIAGsAQQBiAEEAQgB2AEEARwBF
AEEAWgBBAEEAaQBBAEMAQQBBAGYAUQBBAEsAQQBG
AE0AQQBaAFEAQgAwAEEAQwAwAEEAVgBnAEIAaABB
AEgASQBBAGEAUQBCAGgAQQBHAEkAQQBiAEEAQgBs
AEEAQwBBAEEATABRAEIATwBBAEcARQBBAGIAUQBC
AGwAQQBDAEEAQQBhAGcAQgB6AEEARwA4AEEAYgBn
AEIAZgBBAEgASQBBAFkAUQBCADMAQQBDAEEAQQBM
AFEAQgBXAEEARwBFAEEAYgBBAEIAMQBBAEcAVQBB
AEkAQQBBAGsAQQBIAE0AQQBjAEEAQgBzAEEARwBr
AEEAZABBAEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBI
AFEAQQBjAHcAQgBiAEEARABFAEEAWABRAEEASwBB
AEMAUQBBAFoAUQBCADQAQQBHAFUAQQBZAHcAQgBm
AEEASABjAEEAYwBnAEIAaABBAEgAQQBBAGMAQQBC
AGwAQQBIAEkAQQBJAEEAQQA5AEEAQwBBAEEAVwB3
AEIAVABBAEcATQBBAGMAZwBCAHAAQQBIAEEAQQBk
AEEAQgBDAEEARwB3AEEAYgB3AEIAagBBAEcAcwBB
AFgAUQBBADYAQQBEAG8AQQBRAHcAQgB5AEEARwBV
AEEAWQBRAEIAMABBAEcAVQBBAEsAQQBBAGsAQQBI
AE0AQQBjAEEAQgBzAEEARwBrAEEAZABBAEIAZgBB
AEgAQQBBAFkAUQBCAHkAQQBIAFEAQQBjAHcAQgBi
AEEARABBAEEAWABRAEEAcABBAEEAbwBBAEoAZwBB
AGsAQQBHAFUAQQBlAEEAQgBsAEEARwBNAEEAWAB3
AEIAMwBBAEgASQBBAFkAUQBCAHcAQQBIAEEAQQBa
AFEAQgB5AEEAQQA9AD0A"
2021-06-16 02:47:26,1,+ Non Interactive PowerShell,"""EC2AMAZ-C831NP5.avengers.local""","C:\Windows\System32\WindowsPowerShell\v1
.0\powershell.exe","""C:\Windows\System32\WindowsPowerShell\v
1.0\powershell.exe"" -NoProfile -NonInter
active -ExecutionPolicy Unrestricted -En
codedCommand JgBjAGgAYwBwAC4AYwBvAG0AIAA
2ADUAMAAwADEAIAA+ACAAJABuAHUAbABsAAoAaQB
mACAAKAAkAFAAUwBWAGUAcgBzAGkAbwBuAFQAYQB
iAGwAZQAuAFAAUwBWAGUAcgBzAGkAbwBuACAALQB
sAHQAIABbAFYAZQByAHMAaQBvAG4AXQAiADMALgA
wACIAKQAgAHsACgAnAHsAIgBmAGEAaQBsAGUAZAA
iADoAdAByAHUAZQAsACIAbQBzAGcAIgA6ACIAQQB
uAHMAaQBiAGwAZQAgAHIAZQBxAHUAaQByAGUAcwA
gAFAAbwB3AGUAcgBTAGgAZQBsAGwAIAB2ADMALgA
wACAAbwByACAAbgBlAHcAZQByACIAfQAnAAoAZQB
4AGkAdAAgADEACgB9AAoAJABlAHgAZQBjAF8AdwB
yAGEAcABwAGUAcgBfAHMAdAByACAAPQAgACQAaQB
uAHAAdQB0ACAAfAAgAE8AdQB0AC0AUwB0AHIAaQB
uAGcACgAkAHMAcABsAGkAdABfAHAAYQByAHQAcwA
gAD0AIAAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQB
yAF8AcwB0AHIALgBTAHAAbABpAHQAKABAACgAIgB
gADAAYAAwAGAAMABgADAAIgApACwAIAAyACwAIAB
bAFMAdAByAGkAbgBnAFMAcABsAGkAdABPAHAAdAB
pAG8AbgBzAF0AOgA6AFIAZQBtAG8AdgBlAEUAbQB
wAHQAeQBFAG4AdAByAGkAZQBzACkACgBJAGYAIAA
oAC0AbgBvAHQAIAAkAHMAcABsAGkAdABfAHAAYQB
yAHQAcwAuAEwAZQBuAGcAdABoACAALQBlAHEAIAA
yACkAIAB7ACAAdABoAHIAbwB3ACAAIgBpAG4AdgB
hAGwAaQBkACAAcABhAHkAbABvAGEAZAAiACAAfQA
KAFMAZQB0AC0AVgBhAHIAaQBhAGIAbABlACAALQB
OAGEAbQBlACAAagBzAG8AbgBfAHIAYQB3ACAALQB
WAGEAbAB1AGUAIAAkAHMAcABsAGkAdABfAHAAYQB
yAHQAcwBbADEAXQAKACQAZQB4AGUAYwBfAHcAcgB
hAHAAcABlAHIAIAA9ACAAWwBTAGMAcgBpAHAAdAB
CAGwAbwBjAGsAXQA6ADoAQwByAGUAYQB0AGUAKAA
kAHMAcABsAGkAdABfAHAAYQByAHQAcwBbADAAXQA
pAAoAJgAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQB
yAA=="
2021-06-16 02:47:27,1,"+ Suspicious Csc.exe Source
File Folder","""EC2AMAZ-C831NP5.avengers.local""","C:\Windows\Microsoft.NET\Framework64\v4.
0.30319\csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4
.0.30319\csc.exe"" /noconfig /fullpaths @
""C:\Users\ADMINI~1\AppData\Local\Temp\zq
bxqaoe.cmdline"""
2021-06-16 02:47:30,1,"+ Suspicious PowerShell
Cmdline
+ Non Interactive PowerShell","""EC2AMAZ-C831NP5.avengers.local""","C:\Windows\System32\WindowsPowerShell\v1
.0\powershell.exe","PowerShell -NoProfile -NonInteractive -E
xecutionPolicy Unrestricted -EncodedComm
and UABvAHcAZQByAFMAaABlAGwAbAAgAC0ATgBv
AFAAcgBvAGYAaQBsAGUAIAAtAE4AbwBuAEkAbgB0
AGUAcgBhAGMAdABpAHYAZQAgAC0ARQB4AGUAYwB1
AHQAaQBvAG4AUABvAGwAaQBjAHkAIABVAG4AcgBl
AHMAdAByAGkAYwB0AGUAZAAgAC0ARQBuAGMAbwBk
AGUAZABDAG8AbQBtAGEAbgBkACAASgBnAEIAagBB
AEcAZwBBAFkAdwBCAHcAQQBDADQAQQBZAHcAQgB2
AEEARwAwAEEASQBBAEEAMgBBAEQAVQBBAE0AQQBB
AHcAQQBEAEUAQQBJAEEAQQArAEEAQwBBAEEASgBB
AEIAdQBBAEgAVQBBAGIAQQBCAHMAQQBBAG8AQQBh
AFEAQgBtAEEAQwBBAEEASwBBAEEAawBBAEYAQQBB
AFUAdwBCAFcAQQBHAFUAQQBjAGcAQgB6AEEARwBr
AEEAYgB3AEIAdQBBAEYAUQBBAFkAUQBCAGkAQQBH
AHcAQQBaAFEAQQB1AEEARgBBAEEAVQB3AEIAVwBB
AEcAVQBBAGMAZwBCAHoAQQBHAGsAQQBiAHcAQgB1
AEEAQwBBAEEATABRAEIAcwBBAEgAUQBBAEkAQQBC
AGIAQQBGAFkAQQBaAFEAQgB5AEEASABNAEEAYQBR
AEIAdgBBAEcANABBAFgAUQBBAGkAQQBEAE0AQQBM
AGcAQQB3AEEAQwBJAEEASwBRAEEAZwBBAEgAcwBB
AEMAZwBBAG4AQQBIAHMAQQBJAGcAQgBtAEEARwBF
AEEAYQBRAEIAcwBBAEcAVQBBAFoAQQBBAGkAQQBE
AG8AQQBkAEEAQgB5AEEASABVAEEAWgBRAEEAcwBB
AEMASQBBAGIAUQBCAHoAQQBHAGMAQQBJAGcAQQA2
AEEAQwBJAEEAUQBRAEIAdQBBAEgATQBBAGEAUQBC
AGkAQQBHAHcAQQBaAFEAQQBnAEEASABJAEEAWgBR
AEIAeABBAEgAVQBBAGEAUQBCAHkAQQBHAFUAQQBj
AHcAQQBnAEEARgBBAEEAYgB3AEIAMwBBAEcAVQBB
AGMAZwBCAFQAQQBHAGcAQQBaAFEAQgBzAEEARwB3
AEEASQBBAEIAMgBBAEQATQBBAEwAZwBBAHcAQQBD
AEEAQQBiAHcAQgB5AEEAQwBBAEEAYgBnAEIAbABB
AEgAYwBBAFoAUQBCAHkAQQBDAEkAQQBmAFEAQQBu
AEEAQQBvAEEAWgBRAEIANABBAEcAawBBAGQAQQBB
AGcAQQBEAEUAQQBDAGcAQgA5AEEAQQBvAEEASgBB
AEIAbABBAEgAZwBBAFoAUQBCAGoAQQBGADgAQQBk
AHcAQgB5AEEARwBFAEEAYwBBAEIAdwBBAEcAVQBB
AGMAZwBCAGYAQQBIAE0AQQBkAEEAQgB5AEEAQwBB
AEEAUABRAEEAZwBBAEMAUQBBAGEAUQBCAHUAQQBI
AEEAQQBkAFEAQgAwAEEAQwBBAEEAZgBBAEEAZwBB
AEUAOABBAGQAUQBCADAAQQBDADAAQQBVAHcAQgAw
AEEASABJAEEAYQBRAEIAdQBBAEcAYwBBAEMAZwBB
AGsAQQBIAE0AQQBjAEEAQgBzAEEARwBrAEEAZABB
AEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBIAFEAQQBj
AHcAQQBnAEEARAAwAEEASQBBAEEAawBBAEcAVQBB
AGUAQQBCAGwAQQBHAE0AQQBYAHcAQgAzAEEASABJ
AEEAWQBRAEIAdwBBAEgAQQBBAFoAUQBCAHkAQQBG
ADgAQQBjAHcAQgAwAEEASABJAEEATABnAEIAVABB
AEgAQQBBAGIAQQBCAHAAQQBIAFEAQQBLAEEAQgBB
AEEAQwBnAEEASQBnAEIAZwBBAEQAQQBBAFkAQQBB
AHcAQQBHAEEAQQBNAEEAQgBnAEEARABBAEEASQBn
AEEAcABBAEMAdwBBAEkAQQBBAHkAQQBDAHcAQQBJ
AEEAQgBiAEEARgBNAEEAZABBAEIAeQBBAEcAawBB
AGIAZwBCAG4AQQBGAE0AQQBjAEEAQgBzAEEARwBr
AEEAZABBAEIAUABBAEgAQQBBAGQAQQBCAHAAQQBH
ADgAQQBiAGcAQgB6AEEARgAwAEEATwBnAEEANgBB
AEYASQBBAFoAUQBCAHQAQQBHADgAQQBkAGcAQgBs
AEEARQBVAEEAYgBRAEIAdwBBAEgAUQBBAGUAUQBC
AEYAQQBHADQAQQBkAEEAQgB5AEEARwBrAEEAWgBR
AEIAegBBAEMAawBBAEMAZwBCAEoAQQBHAFkAQQBJ
AEEAQQBvAEEAQwAwAEEAYgBnAEIAdgBBAEgAUQBB
AEkAQQBBAGsAQQBIAE0AQQBjAEEAQgBzAEEARwBr
AEEAZABBAEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBI
AFEAQQBjAHcAQQB1AEEARQB3AEEAWgBRAEIAdQBB
AEcAYwBBAGQAQQBCAG8AQQBDAEEAQQBMAFEAQgBs
AEEASABFAEEASQBBAEEAeQBBAEMAawBBAEkAQQBC
ADcAQQBDAEEAQQBkAEEAQgBvAEEASABJAEEAYgB3
AEIAMwBBAEMAQQBBAEkAZwBCAHAAQQBHADQAQQBk
AGcAQgBoAEEARwB3AEEAYQBRAEIAawBBAEMAQQBB
AGMAQQBCAGgAQQBIAGsAQQBiAEEAQgB2AEEARwBF
AEEAWgBBAEEAaQBBAEMAQQBBAGYAUQBBAEsAQQBG
AE0AQQBaAFEAQgAwAEEAQwAwAEEAVgBnAEIAaABB
AEgASQBBAGEAUQBCAGgAQQBHAEkAQQBiAEEAQgBs
AEEAQwBBAEEATABRAEIATwBBAEcARQBBAGIAUQBC
AGwAQQBDAEEAQQBhAGcAQgB6AEEARwA4AEEAYgBn
AEIAZgBBAEgASQBBAFkAUQBCADMAQQBDAEEAQQBM
AFEAQgBXAEEARwBFAEEAYgBBAEIAMQBBAEcAVQBB
AEkAQQBBAGsAQQBIAE0AQQBjAEEAQgBzAEEARwBr
AEEAZABBAEIAZgBBAEgAQQBBAFkAUQBCAHkAQQBI
AFEAQQBjAHcAQgBiAEEARABFAEEAWABRAEEASwBB
AEMAUQBBAFoAUQBCADQAQQBHAFUAQQBZAHcAQgBm
AEEASABjAEEAYwBnAEIAaABBAEgAQQBBAGMAQQBC
AGwAQQBIAEkAQQBJAEEAQQA5AEEAQwBBAEEAVwB3
AEIAVABBAEcATQBBAGMAZwBCAHAAQQBIAEEAQQBk
AEEAQgBDAEEARwB3AEEAYgB3AEIAagBBAEcAcwBB
AFgAUQBBADYAQQBEAG8AQQBRAHcAQgB5AEEARwBV
AEEAWQBRAEIAMABBAEcAVQBBAEsAQQBBAGsAQQBI
AE0AQQBjAEEAQgBzAEEARwBrAEEAZABBAEIAZgBB
AEgAQQBBAFkAUQBCAHkAQQBIAFEAQQBjAHcAQgBi
AEEARABBAEEAWABRAEEAcABBAEEAbwBBAEoAZwBB
AGsAQQBHAFUAQQBlAEEAQgBsAEEARwBNAEEAWAB3
AEIAMwBBAEgASQBBAFkAUQBCAHcAQQBIAEEAQQBa
AFEAQgB5AEEAQQA9AD0A"
2021-06-16 02:47:30,1,+ Non Interactive PowerShell,"""EC2AMAZ-C831NP5.avengers.local""","C:\Windows\System32\WindowsPowerShell\v1
.0\powershell.exe","""C:\Windows\System32\WindowsPowerShell\v
1.0\powershell.exe"" -NoProfile -NonInter
active -ExecutionPolicy Unrestricted -En
codedCommand JgBjAGgAYwBwAC4AYwBvAG0AIAA
2ADUAMAAwADEAIAA+ACAAJABuAHUAbABsAAoAaQB
mACAAKAAkAFAAUwBWAGUAcgBzAGkAbwBuAFQAYQB
iAGwAZQAuAFAAUwBWAGUAcgBzAGkAbwBuACAALQB
sAHQAIABbAFYAZQByAHMAaQBvAG4AXQAiADMALgA
wACIAKQAgAHsACgAnAHsAIgBmAGEAaQBsAGUAZAA
iADoAdAByAHUAZQAsACIAbQBzAGcAIgA6ACIAQQB
uAHMAaQBiAGwAZQAgAHIAZQBxAHUAaQByAGUAcwA
gAFAAbwB3AGUAcgBTAGgAZQBsAGwAIAB2ADMALgA
wACAAbwByACAAbgBlAHcAZQByACIAfQAnAAoAZQB
4AGkAdAAgADEACgB9AAoAJABlAHgAZQBjAF8AdwB
yAGEAcABwAGUAcgBfAHMAdAByACAAPQAgACQAaQB
uAHAAdQB0ACAAfAAgAE8AdQB0AC0AUwB0AHIAaQB
uAGcACgAkAHMAcABsAGkAdABfAHAAYQByAHQAcwA
gAD0AIAAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQB
yAF8AcwB0AHIALgBTAHAAbABpAHQAKABAACgAIgB
gADAAYAAwAGAAMABgADAAIgApACwAIAAyACwAIAB
bAFMAdAByAGkAbgBnAFMAcABsAGkAdABPAHAAdAB
pAG8AbgBzAF0AOgA6AFIAZQBtAG8AdgBlAEUAbQB
wAHQAeQBFAG4AdAByAGkAZQBzACkACgBJAGYAIAA
oAC0AbgBvAHQAIAAkAHMAcABsAGkAdABfAHAAYQB
yAHQAcwAuAEwAZQBuAGcAdABoACAALQBlAHEAIAA
yACkAIAB7ACAAdABoAHIAbwB3ACAAIgBpAG4AdgB
hAGwAaQBkACAAcABhAHkAbABvAGEAZAAiACAAfQA
KAFMAZQB0AC0AVgBhAHIAaQBhAGIAbABlACAALQB
OAGEAbQBlACAAagBzAG8AbgBfAHIAYQB3ACAALQB
WAGEAbAB1AGUAIAAkAHMAcABsAGkAdABfAHAAYQB
yAHQAcwBbADEAXQAKACQAZQB4AGUAYwBfAHcAcgB
hAHAAcABlAHIAIAA9ACAAWwBTAGMAcgBpAHAAdAB
CAGwAbwBjAGsAXQA6ADoAQwByAGUAYQB0AGUAKAA
kAHMAcABsAGkAdABfAHAAYQByAHQAcwBbADAAXQA
pAAoAJgAkAGUAeABlAGMAXwB3AHIAYQBwAHAAZQB
yAA=="
2021-06-16 02:47:31,1,"+ Suspicious Csc.exe Source
File Folder","""EC2AMAZ-C831NP5.avengers.local""","C:\Windows\Microsoft.NET\Framework64\v4.
0.30319\csc.exe","""C:\Windows\Microsoft.NET\Framework64\v4
.0.30319\csc.exe"" /noconfig /fullpaths @
""C:\Users\ADMINI~1\AppData\Local\Temp\vn
c21rbf.cmdline"""
